t,p
-0.2419889502762419,-0.3767796627374981
-0.01994869771112756,0.5122603152660787
0.20209155485398678,0.23261984128211324
0.42413180741910106,0.5554451018162634
0.6461720599842155,0.0648481494854653
0.8682123125493298,-1.2491462327081555
1.0902525651144441,0.977174459110284
1.3122928176795585,0.08903383281232935
1.534333070244673,0.14613742783604788
1.7563733228097873,1.6464876010949263
1.9784135753749017,0.6541240254710553
2.200453827940016,1.9108321821288148
2.42249408050513,-0.2479843536530345
2.6445343330702444,1.6025530321227976
2.866574585635359,-0.7608987511298447
3.0886148382004732,0.7653015316977517
3.3106550907655876,1.6446930903983268
3.532695343330702,1.0658600990144573
3.7547355958958164,0.8069026030577128
3.976775848460931,1.4867915916546068
4.198816101026045,0.031153286271255964
4.42085635359116,0.07794901640642077
4.642896606156274,1.5222120148455538
4.864936858721388,0.3309201854328214
5.086977111286502,-0.9234093717738637
5.309017363851616,-1.2462185032170887
5.531057616416731,0.6417119939673394
5.753097868981845,2.051783946404928
5.9751381215469594,-0.9352892010519317
6.197178374112074,0.2215465665892629
6.419218626677188,0.008671688579715175
6.641258879242303,-0.5440754023404809
6.863299131807417,0.4081484576524215
7.085339384372531,1.4229547117484396
7.307379636937646,-1.0627172755672087
7.52941988950276,0.8440144913970832
7.751460142067875,-0.5360796989612907
7.973500394632988,0.4365049683778361
8.195540647198102,1.8997103734947598
8.417580899763216,0.9946884164824312
8.639621152328331,1.776137807833734
8.861661404893445,0.861537869704725
9.08370165745856,1.1993056523246648
9.305741910023674,0.7217910562883827
9.527782162588789,0.1404512192045429
9.749822415153902,-0.23002852742381452
9.971862667719018,2.0743268780133204
10.193902920284131,-1.1671072305167205
10.415943172849245,1.1704186627136575
10.63798342541436,-0.49521112486348573
