t,p
-0.19548156956004828,-0.6343538511118267
0.0293819311315483,-0.4542989996514226
0.25424543182314485,1.2969384466645184
0.4791089325147415,0.271823843942987
0.7039724332063381,-0.7960038672252652
0.9288359338979346,-0.41158589120469546
1.1536994345895313,1.2542253382177977
1.3785629352811277,1.2969384466645184
1.6034264359727244,-0.7960038672252652
1.8282899366643208,0.31453695238973023
2.0531534373559173,0.5281024946233588
2.278016938047514,0.8698073621972173
2.5028804387391106,1.2969384466645184
2.7277439394307073,1.0406597959841357
2.9526074401223035,-0.19802034897105836
3.1774709408139,1.2969384466645184
3.402334441505497,-0.7960038672252652
3.6271979421970935,0.8270942537504731
3.8520614428886897,1.2969384466645184
4.076924943580287,1.0833729044308562
4.3017884442718834,-0.2407334574177632
4.52665194496348,0.3999631692831489
4.751515445655077,0.058258301709325
4.976378946346673,-0.283446565864544
5.20124244703827,-0.7960038672252652
5.426105947729867,1.1260860128775718
5.650969448421463,-0.2834465658644403
5.875832949113059,0.058258301709324556
6.100696449804656,1.2969384466645184
6.3255599504962525,0.7416680368570319
6.550423451187849,-0.5824383249916025
6.775286951879446,1.2969384466645184
7.0001504525710425,-0.7960038672252652
7.225013953262639,0.015545193262663126
7.449877453954236,0.35725006083648725
7.6747409546458325,-0.19802034897110032
7.899604455337428,-0.539725216544882
8.124467956029026,1.2969384466645184
8.349331456720622,-0.7244680921030991
8.57419495741222,0.9682558682512651
8.799058458103815,-0.7319342045551698
9.023921958795412,0.4855630166988414
9.248785459487008,1.0660098522167492
9.473648960178604,1.1010832176892675
9.698512460870202,1.1283432096654331
9.923375961561797,1.1608121173058332
10.148239462253395,1.1991844626990344
10.37310296294499,1.226097193630917
10.597966463636588,1.2715883904319079
10.822829964328184,0.7013857557202711
