t,p
-0.11539992041384799,-0.959530441703144
0.060490889551204505,0.8052518739290371
0.23638169951625698,-0.9580199290221492
0.4122725094813095,-2.513847990449662
0.588163319446362,2.568523676880223
0.7640541294114145,2.568523676880223
0.9399449393764671,-2.098960507402299
1.1158357493415194,-0.3356887044511301
1.2917265593065719,2.568523676880223
1.4676173692716243,-2.513847990449662
1.6435081792366768,0.1829206493580462
1.8193989892017293,-2.513847990449662
1.995289799166782,-1.684073024354964
2.1711806091318344,-0.02452309216563542
2.347071419096887,-1.787794895116841
2.5229622290619393,1.531304969261893
2.698853039026992,2.568523676880223
2.8747438489920447,-1.9952386366405657
3.050634658957097,-2.513847990449662
3.2265254689221496,0.4940862616435915
3.402416278887202,2.2573580645947287
3.5783070888522546,-1.0617417997839511
3.754197898817307,-2.513847990449662
3.930088708782359,2.464801806118323
4.105979518747412,0.9089737446909174
4.281870328712464,0.9089737446907806
4.457761138677516,2.568523676880223
4.633651948642569,0.701530003167204
4.809542758607622,-1.0617417997839804
4.985433568572674,2.257358064594728
5.161324378537726,0.49408626164359104
5.337215188502779,2.568523676880223
5.5131059984678314,-2.513847990449662
5.688996808432884,-2.513847990449662
5.864887618397937,1.5313049692619076
6.040778428362989,2.568523676880223
6.216669238328041,0.07919877859626467
6.3925600482930935,-1.6840730243548725
6.568450858258147,1.6350268400237136
6.744341668223199,0.18292064935803198
6.920232478188251,1.9461924523092167
7.096123288153304,-1.3729074120693772
7.2720140981183565,-0.3356887044511989
7.447904908083409,-2.098960507402336
7.623795718048461,2.568523676880223
7.799686528013514,0.5978081324054232
7.9755773379785655,-2.306404248925862
8.15146814794362,-2.513847990449662
8.327358957908672,-2.513847990449662
8.503249767873724,-2.4891762833267017
