t,p
0.0015757674057335774,-0.6710442130803831
0.002203092870826595,-0.506768082951446
0.0028304183359196128,-0.3832783078003353
0.0034577438010126305,-0.24461759648843917
0.004085069266105648,-0.09742334551021113
0.004712394731198666,0.017945678975342133
0.0053397201962916835,0.18942776382185184
0.005967045661384701,0.27788400150917675
0.006594371126477733,0.48117891809079216
0.00722169659157075,0.5292034419103493
0.007849022056663768,0.7886571043540638
0.008476347521756786,0.7486165056238951
0.009103672986849803,1.177329533566832
0.009730998451942821,0.631689727058492
0.010358323917035839,-1.8221853811103526
0.010985649382128856,-1.3605997639774599
0.011612974847221874,-1.61084321322691
0.012240300312314892,-1.4391436457141031
0.01286762577740791,-1.568138602023166
0.013494951242500927,-1.4667540016049105
0.014122276707593945,-1.548118918241072
0.014749602172686962,-1.4825658951415712
0.01537692763777998,-1.534673659429929
0.016004253102872998,-1.4947994562867069
0.016631578567966016,-1.5227737217326802
0.017258904033059047,-1.5071811497617253
0.017886229498152065,-1.5089540569503304
0.018513554963245082,-1.5237981972947692
0.0191408804283381,-1.4872335021397005
0.019768205893431118,-1.55516654894206
0.020395531358524135,-1.435284732223111
0.021022856823617153,-1.6620203499339619
0.02165018228871017,-1.0433557655256418
0.02227750775380319,1.3737112188736287
0.022904833218896206,0.7309986305729252
0.023532158683989224,0.9063625855967221
0.02415948414908224,0.5313366251182934
0.02478680961417526,0.5927870215183024
0.025414135079268277,0.2797913763977719
0.026041460544361295,0.3032053037540601
0.026668786009454326,0.014695099841492948
0.027296111474547344,0.022427051631106143
0.02792343693964036,-0.25689379032680726
0.02855076240473338,-0.252922288376574
0.029178087869826397,-0.5336701486867383
0.029805413334919414,-0.5225884503250458
0.030432738800012432,-0.8175622532052222
0.03106006426510545,-0.7821047360880655
0.03168738973019847,-1.1179800285462387
0.032314715195291485,-1.0099265979091416
0.0329420406603845,-1.4953647920018838
0.03356936612547752,-0.8941243695481258
0.03419669159057054,1.3908422974863601
0.034824017055663556,1.017823980146295
0.035451342520756574,1.2099694008488415
0.03607866798584959,1.0876099066307516
0.03670599345094261,1.1744290655371805
0.03733331891603564,1.1084502555688502
0.03796064438112866,1.1613669820280488
0.038587969846221676,1.116799336606134
0.039215295311314693,1.1562268461675622
0.03984262077640771,1.1195047011041837
0.04046994624150073,1.1555996039918417
0.041097271706593747,1.1181250541864158
0.041724597171686764,1.1591817314919406
0.04235192263677978,1.1118177379337963
0.0429792481018728,1.1692683130442776
0.04360657356696582,1.0958913985566587
0.044233899032058835,1.1954209238247284
0.04486122449715185,1.048756577162948
0.04548854996224487,1.2992087731924284
0.04611587542733789,0.685655014784506
0.04674320089243092,-1.6958459515612954
0.04737052635752394,-1.0581237704783275
0.047997851822616955,-1.2170942192988372
0.04862517728770997,-0.8555067949984805
0.04925250275280299,-0.9070731062994428
0.04987982821789601,-0.601531050392357
0.050507153682989026,-0.6206705744625014
0.05113447914808204,-0.3343118875842351
0.05176180461317506,-0.34288260695765316
0.05238913007826808,-0.06071469186042855
0.053016455543361096,-0.07048357832935315
0.053643781008454114,0.21809899186093756
0.05427110647354713,0.19612863466844305
0.05489843193864015,0.504232463693135
0.05552575740373317,0.45225567134771694
0.056153082868826185,0.8075140086259234
0.0567804083339192,0.6755179598429035
0.057407733799012234,1.1922545415283943
0.05803505926410524,0.5642503696206491
0.05866238472919827,-1.7756187269573598
0.05928971019429127,-1.4044120500357526
0.059917035659384305,-1.5681478441117391
0.06054436112447731,-1.4810656456661184
0.06117168658957034,-1.526739999195955
0.061799012054663344,-1.507775258467641
0.062426337519756375,-1.5073313491786697
0.0630536629848494,-1.5232290002474824
0.06368098844994241,-1.4940187895613382
0.06430831391503544,-1.535544788377375
0.06493563938012845,-1.4818273280412568
0.06556296484522148,-1.5484284011968705
0.06619029031031448,-1.4672858783834914
0.06681761577540751,-1.5660008970090935
0.06744494124050052,-1.4443401361930197
0.06807226670559355,-1.5989124526318663
0.06869959217068655,-1.3903759887309348
0.06932691763577958,-1.7085631795154033
0.06995424310087259,-0.9927580767497934
0.07058156856596562,1.357952403633532
0.07120889403105862,0.8060277307696984
0.07183621949615165,0.8854435324809735
0.07246354496124469,0.6106349851830875
0.07309087042633769,0.5673930546132049
0.07371819589143072,0.36404211751835036
0.07434552135652372,0.27215409432561855
0.07497284682161676,0.10551513176173849
0.07560017228670976,-0.016375500237188423
0.07622749775180279,-0.15678905773016624
0.0768548232168958,-0.30304817978838516
0.07748214868198883,-0.4194627181095735
0.07810947414708183,-0.5907563163560972
0.07873679961217486,-0.6794701140454114
0.07936412507726787,-0.8834054463022163
0.0799914505423609,-0.9308075443707937
0.0806187760074539,-1.1917957945361422
0.08124610147254693,-1.1502870393779974
0.08187342693763996,-1.5794026213801184
0.08250075240273297,-1.0112633011539591
0.083128077867826,1.4295305152324238
0.083755403332919,0.9873425609918687
0.08438272879801204,1.2356071785512621
0.08501005426310504,1.0658207075269188
0.08563737972819807,1.192621511768801
0.08626470519329107,1.0938496234192165
0.0868920306583841,1.1721899614036244
0.08751935612347711,1.1100811312615957
0.08814668158857014,1.1583348720575304
0.08877400705366315,1.1227226961367431
0.08940133251875618,1.146033712834943
0.09002865798384918,1.1355031199394503
0.09065598344894221,1.1318214797423678
0.09128330891403522,1.1525135173142116
0.09191063437912825,1.1097106865955388
0.09253795984422128,1.1843220526565665
0.09316528530931428,1.0572040183412283
0.09379261077440731,1.2936798476154558
0.09441993623950032,0.6860312538574691
0.09504726170459335,-1.731124542998094
0.09567458716968635,-1.0825953309689613
0.09630191263477939,-1.24655169238102
0.09692923809987239,-0.884036296110402
0.09755656356496542,-0.9329740630522323
0.09818388903005842,-0.6333647964158302
0.09881121449515146,-0.6434125461047868
0.09943853996024446,-0.3692169670777854
0.10006586542533749,-0.3626005249977633
0.1006931908904305,-0.09862838604903465
0.10132051635552353,-0.08718068775961879
0.10194784182061653,0.17712445976861996
0.10257516728570956,0.18255975920937828
0.1032024927508026,0.46002688868931507
0.1038298182158956,0.44206253233815873
0.10445714368098863,0.7597064455933087
0.10508446914608163,0.6693114202125827
0.10571179461117466,1.139405412698397
0.10633912007626767,0.5683567015124065
0.1069664455413607,-1.7304852805281898
0.1075937710064537,-1.162335320265804
0.10822109647154673,-1.2515378679643927
0.10884842193663974,-0.9597163928746639
0.10947574740173277,-0.9416906108409007
0.11010307286682577,-0.7055188102793883
0.1107303983319188,-0.6555230781726427
0.11135772379701181,-0.43808338527634555
0.11198504926210484,-0.377921786220525
0.11261237472719787,-0.1643418101702181
0.11323970019229088,-0.1056198554161316
0.11386702565738391,0.11451226713180146
0.11449435112247691,0.16101449166534343
0.11512167658756994,0.4005448265540681
0.11574900205266295,0.41733979856678416
0.11637632751775598,0.7034691193546241
0.11700365298284898,0.6412496228005609
0.11763097844794201,1.0865887449836498
0.11825830391303502,0.5363419014056112
0.11888562937812805,-1.779755923479848
0.11951295484322105,-1.1980619869004305
0.12014028030831408,-1.2961325003359527
0.12076760577340709,-1.0002044648796848
0.12139493123850012,-0.9810788620464839
0.12202225670359315,-0.7517707524251003
0.12264958216868616,-0.6884448846085691
0.12327690763377919,-0.49168929991672083
0.12390423309887219,-0.402350911202691
0.12453155856396522,-0.2279276425464032
0.12515888402905823,-0.11808319786217564
0.12578620949415126,0.03623024632971328
0.12641353495924426,0.16713440300312488
0.1270408604243373,0.2978738560701104
0.1276681858894303,0.4570630530341
0.12829551135452333,0.5511946702184418
0.12892283681961633,0.7622349952310157
0.12955016228470936,0.7734871534176107
0.13017748774980237,1.146409991078748
0.1308048132148954,0.6694837639457383
0.1314321386799884,-1.7196967647805652
0.13205946414508143,-1.0657326139384569
0.13268678961017447,-1.2375478045070192
0.13331411507526747,-0.8661285475510596
0.1339414405403605,-0.9248004873888693
0.1345687660054535,-0.6146877002844378
0.13519609147054654,-0.6359834478625621
0.13582341693563954,-0.3498068723383342
0.13645074240073257,-0.35589847383040624
0.13707806786582558,-0.07849302094089677
0.1377053933309186,-0.08120472769179155
0.1383327187960116,0.19798989601144512
0.13896004426110464,0.1877996383443501
0.13958736972619765,0.48163790929311123
0.14021469519129068,0.4465458911632558
0.14084202065638368,0.7820904043895058
0.1414693461214767,0.6730064202206085
0.14209667158656972,1.162621595552874
0.14272399705166275,0.5712515547511965
0.14335132251675578,-1.7062957519096236
0.14397864798184878,-1.160352259674126
0.14460597344694182,-1.2265728443826769
0.14523329891203482,-0.9586920405878239
0.14586062437712785,-0.9157254661018213
0.14648794984222085,-0.7055475658858743
0.1471152753073139,-0.6284500403676392
0.1477426007724069,-0.43928398350082465
0.14836992623749992,-0.34960588699173456
0.14899725170259293,-0.1668675534400482
0.14962457716768596,-0.07588519264199783
0.15025190263277896,0.11045743341006053
0.150879228097872,0.19240731923780618
0.151506553562965,0.3946730316023841
0.15213387902805803,0.45074543198700345
0.15276120449315106,0.6953184394461129
0.15338852995824406,0.6773011674791918
0.1540158554233371,1.0751621083533587
0.1546431808884301,0.5769218794189419
0.15527050635352313,-1.829348907475418
0.15589783181861613,-1.3458973099598046
0.15652515728370917,-1.6297942909398508
0.15715248274880217,-1.4166419497512133
0.1577798082138952,-1.5940608478522835
0.1584071336789882,-1.4373132625932925
0.15903445914408124,-1.5813348410806887
0.15966178460917424,-1.445172443301959
0.16028911007426727,-1.5768135718360166
0.16091643553936028,-1.447123115696371
0.1615437610044533,-1.5770763602455498
0.16217108646954634,-1.4447037971490415
0.16279841193463934,-1.5818567404973096
0.16342573739973237,-1.437013182175995
0.16405306286482538,-1.5935295681842196
0.1646803883299184,-1.4192373566784382
0.1653077137950114,-1.621818154612
0.16593503926010444,-1.3694920625131413
0.16656236472519745,-1.7275257928762786
0.16718969019029048,-0.9745320791280878
0.16781701565538348,1.392484969231758
0.16844434112047652,1.022225615269874
0.16907166658556952,1.20251034344188
0.16969899205066255,1.097517882802072
0.17032631751575555,1.1621390808064471
0.17095364298084859,1.1232720543454886
0.1715809684459416,1.143728332163866
0.17220829391103462,1.1376743827964049
0.17283561937612765,1.1315428720743994
0.17346294484122066,1.14877985134
0.1740902703063137,1.1206602055132269
0.1747175957714067,1.1602471512822456
0.17534492123649972,1.1076634977398947
0.17597224670159273,1.1761379905791671
0.17659957216668576,1.0865739576751081
0.17722689763177876,1.207047016814991
0.1778542230968718,1.034798651104583
0.1784815485619648,1.3160786294436115
0.17910887402705783,0.6621890304070706
0.17973619949215083,-1.7272028701021132
0.18036352495724386,-1.116594927510629
0.18099085042233687,-1.2422881785560709
0.18161817588742987,-0.9177104499903159
0.1822455013525229,-0.9292244073143046
0.18287282681761594,-0.6664727423866044
0.18350015228270897,-0.6402477649474272
0.184127477747802,-0.40174258799650503
0.18475480321289497,-0.360008844197984
0.185382128677988,-0.13059721321025014
0.18600945414308104,-0.0851265469121959
0.18663677960817407,0.14566832440434285
0.18726410507326705,0.18413056538354078
0.18789143053836008,0.42901442591848227
0.1885187560034531,0.443241397688954
0.18914608146854614,0.7290060170223038
0.18977340693363912,0.6702901713155105
0.19040073239873215,1.108738352483569
0.19102805786382518,0.5685715787248045
0.1916553833289182,-1.8119905330286896
0.1922827087940112,-1.363665376505425
0.19291003425910422,-1.6120034776892438
0.19353735972419725,-1.4343244875439576
0.19416468518929028,-1.5765107229889053
0.1947920106543833,-1.454717434704381
0.1954193361194763,-1.5640716704311404
0.19604666158456932,-1.4622991350387144
0.19667398704966235,-1.559813344517287
0.19730131251475538,-1.4640063400453474
0.19792863797984836,-1.5602993934525438
0.1985559634449414,-1.4613858838541096
0.19918328891003442,-1.5652593461966864
0.19981061437512745,-1.4535386064614446
0.20043793984022043,-1.57706740884275
0.20106526530531346,-1.4356512353262154
0.2016925907704065,-1.6054477970130199
0.20231991623549953,-1.385842124827025
0.20294724170059256,-1.711218058324986
0.20357456716568553,-0.9906935229047624
0.20420189263077856,1.4087094933397881
0.2048292180958716,1.0058717608748968
0.20545654356096463,1.2188786924278914
0.2060838690260576,1.0811031630265677
0.20671119449115063,1.1786029498214794
0.20733851995624367,1.1067408121064795
0.2079658454213367,1.1603360082738996
0.20859317088642967,1.1209735808826446
0.2092204963515227,1.1483486079613614
0.20984782181661574,1.1318514186032789
0.21047514728170877,1.1377257199718207
0.21110247274680174,1.1430234256257883
0.21172979821189478,1.1250639140110468
0.2123571236769878,1.1585313199927287
0.21298444914208084,1.104415705382482
0.21361177460717387,1.1889120662154429
0.21423910007226685,1.053303900365362
0.21486642553735988,1.296927155646509
0.2154937510024529,0.6832788659556421
0.21612107646754594,-1.7311568453916353
0.21674840193263892,-1.0851253326215837
0.21737572739773195,-1.2478783299525933
0.21800305286282498,-0.8851780279725536
0.218630378327918,-0.9357355628896125
0.219257703793011,-0.633033194542461
0.21988502925810402,-0.6476885902797396
0.22051235472319705,-0.36732475852073476
0.22113968018829008,-0.36848971463966795
0.22176700565338306,-0.09506290275776044
0.2223943311184761,-0.09481126712642138
0.22302165658356912,0.1825089819744974
0.22364898204866215,0.1730233615232683
0.22427630751375519,0.46741588815219126
0.22490363297884816,0.4304127722342179
0.2255309584439412,0.7693375866258911
0.22615828390903422,0.6552607723220492
0.22678560937412726,1.1518098667639218
0.22741293483922023,0.5490766476095132
0.22804026030431326,-1.7818644033606996
0.2286675857694063,-1.3959303391191629
0.22929491123449933,-1.5777205077211227
0.2299222366995923,-1.4706896189193626
0.23054956216468533,-1.5378243782812784
0.23117688762977837,-1.4960247086875065
0.2318042130948714,-1.519740168963848
0.23243153855996443,-1.5101587330625093
0.2330588640250574,-1.507769373218401
0.23368618949015044,-1.5210903396645488
0.23431351495524347,-1.497022458670895
0.2349408404203365,-1.5324520047273342
0.23556816588542948,-1.4841007362153962
0.2361954913505225,-1.5482855923056473
0.23682281681561554,-1.4630455764386927
0.23745014228070857,-1.5791201957153795
0.23807746774580155,-1.4114104839258244
0.23870479321089458,-1.6861963767451367
0.2393321186759876,-1.0152391026358885
0.23995944414108064,1.4333217310159059
0.24058676960617362,0.9808674045911765
0.24121409507126665,1.2443364044156557
0.24184142053635968,1.0548895815630956
0.2424687460014527,1.2058650476916852
0.24309607146654574,1.0780697731747793
0.24372339693163872,1.1908316658598124
0.24435072239673175,1.0881362994987036
0.24497804786182478,1.1841730924103702
0.24560537332691781,1.0921999267045424
0.2462326987920108,1.1823256667249151
0.24686002425710382,1.0919206931128282
0.24748734972219685,1.1849173455005497
0.24811467518728988,1.0865024224371145
0.24874200065238286,1.1942168225254253
0.2493693261174759,1.0712583566879594
0.24999665158256892,1.2198195076517635
0.2506239770476619,1.024489237076367
0.25125130251275496,1.3236889909746263
0.251878627977848,0.6593584919273514
0.252505953442941,-1.6913810781903602
0.25313327890803405,-1.0961109216809761
0.2537606043731271,-1.211806745436451
0.25438792983822,-0.8935809116455846
0.25501525530331304,-0.9019044994998595
0.25564258076840607,-0.6394312003550744
0.2562699062334991,-0.6156933320450999
0.25689723169859213,-0.3720269446852632
0.25752455716368516,-0.33807670190152356
0.2581518826287782,-0.09827995432735125
0.2587792080938712,-0.06580311613212134
0.25940653355896415,0.18062922537205717
0.2600338590240572,0.20074704454754455
0.2606611844891502,0.46678135135746723
0.26128850995424324,0.4569097346622505
0.2619158354193363,0.7699388915328709
0.2625431608844293,0.6804437555141201
0.26317048634952234,1.1539841938486237
0.26379781181461537,0.5715990608216694
0.2644251372797084,-1.7945139936388381
0.2650524627448013,-1.3846422259277031
0.26567978820989435,-1.5882820346348123
0.2663071136749874,-1.460741467316548
0.2669344391400804,-1.5472121906235814
0.26756176460517345,-1.487183688831557
0.2681890900702665,-1.5280395520013221
0.2688164155353595,-1.502409565740554
0.26944374100045254,-1.5149551566804371
0.27007106646554546,-1.5144908217427644
0.2706983919306385,-1.503006853634659
0.2713257173957315,-1.527122497198704
0.27195304286082456,-1.4887250157198433
0.2725803683259176,-1.5444343877315634
0.2732076937910106,-1.466031951198775
0.27383501925610365,-1.5771320008752059
0.2744623447211967,-1.4121880724426539
0.2750896701862897,-1.6870043261315693
0.27571699565138263,-1.0124129431584314
0.27634432111647567,1.3991871461899568
0.2769716465815687,0.797972747457159
0.27759897204666173,0.9263769932560468
0.27822629751175476,0.6023866438862164
0.2788536229768478,0.6088001617624441
0.2794809484419408,0.35517886097394424
0.28010827390703386,0.314287350994494
0.2807355993721268,0.09583168588890933
0.2813629248372198,0.02667184214187296
0.28199025030231284,-0.16748329552176888
0.28261757576740587,-0.25888429782677436
0.2832449012324989,-0.43139281115477474
0.28387222669759193,-0.5452183070271128
0.28449955216268497,-0.692943173026854
0.285126877627778,-0.8361124244448626
0.28575420309287103,-0.9463310139151779
0.28638152855796395,-1.1420093996258018
0.287008854023057,-1.1691470083670312
0.28763617948815,-1.5242428085851527
0.28826350495324304,-1.0470219960213412
0.2888908304183361,1.3240416219625801
0.2895181558834291,0.6755795918811016
0.29014548134852214,0.8595851431119057
0.29077280681361517,0.47489946123189397
0.2914001322787081,0.5465018220532769
0.2920274577438011,0.22305913548370448
0.29265478320889415,0.2571227506734466
0.2932821086739872,-0.04218936932246942
0.2939094341390802,-0.02353163471793468
0.29453675960417325,-0.31388658257862023
0.2951640850692663,-0.2987778242622608
0.2957914105343593,-0.5907700934497497
0.29641873599945234,-0.5683211118313054
0.29704606146454526,-0.8748159379806917
0.2976733869296383,-0.8276268719225959
0.2983007123947313,-1.1755430496442063
0.29892803785982436,-1.0549537113708378
0.2995553633249174,-1.5537412791807645
0.3001826887900104,-0.9375114138916678
0.30081001425510345,1.2978672820131467
0.3014373397201965,0.7833992400275955
0.3020646651852894,0.8357743691806239
0.30269199065038244,0.5804066284762948
0.30331931611547547,0.524708457122715
0.3039466415805685,0.32675023569163
0.30457396704566153,0.23694137941317006
0.30520129251075456,0.06006486594605254
0.3058286179758476,-0.04244591675844228
0.3064559434409406,-0.2127453861372687
0.30708326890603366,-0.316729985388536
0.3077105943711266,-0.4904489214884199
0.3083379198362196,-0.5855985326310491
0.30896524530131264,-0.775026467390945
0.3095925707664057,-0.8445342485875977
0.3102198962314987,-1.0759540639914655
0.31084722169659174,-1.0718982758400721
0.31147454716168477,-1.4539570005351918
0.3121018726267778,-0.9539122253393881
0.31272919809187083,1.4438480578769133
0.31335652355696375,0.9648931018809934
0.3139838490220568,1.2628252830873439
0.3146111744871498,1.0346178467175324
0.31523849995224285,1.2276249360244105
0.3158658254173359,1.0549589237282901
0.3164931508824289,1.2152163867820673
0.31712047634752194,1.0625163247299152
0.31774780181261497,1.211012828112418
0.3183751272777079,1.064138956952399
0.3190024527428009,1.2116273292506168
0.31962977820789396,1.0613482094697444
0.320257103672987,1.2168125838618464
0.32088442913808,1.053222431059023
0.32151175460317305,1.2289810167602992
0.3221390800682661,1.0348888344981437
0.3227664055333591,1.2580212642671977
0.32339373099845214,0.9840832962983428
0.32402105646354507,1.367557576502916
0.3246483819286381,0.6049757457866367
0.32527570739373113,-1.775664225145931
0.32590303285882416,-1.406466231414533
0.3265303583239172,-1.565678100514414
0.3271576837890102,-1.4836585773962652
0.32778500925410325,-1.5241151252476983
0.3284123347191963,-1.5103905508010373
0.3290396601842892,-1.504747467363924
0.32966698564938224,-1.525765887327447
0.33029431111447527,-1.4915403411265735
0.3309216365795683,-1.5379537597930333
0.33154896204466133,-1.4794983012484542
0.33217628750975436,-1.5506651247368348
0.3328036129748474,-1.465155814292429
0.3334309384399404,-1.5680046348316925
0.33405826390503346,-1.4424896076044624
0.3346855893701264,-1.6005687087520226
0.3353129148352194,-1.3889729361640182
0.33594024030031244,-1.7096632290406957
0.3365675657654055,-0.9908058713445811
0.3371948912304985,1.4074876832692338
0.33782221669559154,1.0083303623898474
0.33844954216068457,1.2152634253764543
0.3390768676257776,1.0858185466214596
0.3397041930908705,1.1728330320845763
0.34033151855596355,1.1135336318598716
0.3409588440210566,1.1525428791266297
0.3415861694861496,1.1297567914649396
0.34221349495124265,1.1385775599735555
0.3428408204163357,1.1426209455417464
0.3434681458814287,1.1259388002506479
0.34409547134652174,1.1558631041676921
0.3447227968116148,1.111124856056467
0.3453501222767077,1.1736443199637643
0.3459774477418007,1.088029603412829
0.34660477320689376,1.2067462505918887
0.3472320986719868,1.0337293119986515
0.3478594241370798,1.319080240427808
0.34848674960217285,0.6545931475142526
0.3491140750672659,-1.7572116948500476
0.3497414005323589,-1.14920624262881
0.35036872599745184,-1.2668775419529168
0.35099605146254487,-0.9544157157357402
0.3516233769276379,-0.9497172186905629
0.35225070239273093,-0.7076201277189873
0.35287802785782396,-0.6557361068354683
0.353505353322917,-0.44867174967782525
0.35413267878801,-0.36867820062096457
0.35476000425310306,-0.1857317571707474
0.3553873297181961,-0.0837116487223033
0.356014655183289,0.0778365042727488
0.35664198064838204,0.20199708567798635
0.35726930611347507,0.3390792825310984
0.3578966315785681,0.49224276488240293
0.35852395704366113,0.5921612410293531
0.35915128250875417,0.7975797771241953
0.3597786079738472,0.8143544041806154
0.36040593343894023,1.1818095139847207
0.36103325890403315,0.7108217080280601
0.3616605843691262,-1.6842337768733597
0.3622879098342192,-1.024641524485414
0.36291523529931224,-1.2025557218030354
0.3635425607644053,-0.8246878550097678
0.3641698862294983,-0.8902161412057865
0.36479721169459134,-0.5727645694096628
0.36542453715968437,-0.6019616294358259
0.3660518626247774,-0.3072341358666034
0.3666791880898703,-0.3226202519681414
0.36730651355496335,-0.03507299565118813
0.3679338390200564,-0.04888883020800594
0.3685611644851494,0.24250360861090292
0.36918848995024245,0.218869390245369
0.3698158154153355,0.5275842206121633
0.3704431408804285,0.47594381950905973
0.37107046634552154,0.8300580402443019
0.37169779181061446,0.699779026272429
0.3723251172757075,1.214792944075969
0.3729524427408005,0.5863675486246993
0.37357976820589356,-1.7817167706262473
0.3742070936709866,-1.3992990712329767
0.3748344191360796,-1.573255253601988
0.37546174460117265,-1.4757508956951768
0.3760890700662657,-1.53234812003471
0.3767163955313587,-1.5018364952671925
0.37734372099645164,-1.5136235338243198
0.37797104646154467,-1.516571162438172
0.3785983719266377,-1.5010534794301211
0.37922569739173073,-1.5281255150018205
0.37985302285682376,-1.489641946631637
0.3804803483219168,-1.5402086945086655
0.3811076737870098,-1.4759271432389887
0.38173499925210286,-1.5569203737145696
0.3823623247171958,-1.4538922124702722
0.3829896501822888,-1.5888506895232277
0.38361697564738184,-1.4010201544243126
0.3842443011124749,-1.6973082687743528
0.3848716265775679,-1.0033866261629762
0.38549895204266094,1.420457510766159
0.38612627750775397,0.9949207928667758
0.386753602972847,1.2290227774035483
0.38738092843794003,1.0716807842864928
0.38800825390303295,1.187355837692961
0.388635579368126,1.0986042268064233
0.389262904833219,1.1678945198504636
0.38989023029831205,1.1139579428392274
0.3905175557634051,1.1548464698547842
0.3911448812284981,1.125850196712934
0.39177220669359114,1.1432427227759379
0.3923995321586842,1.1379837335056047
0.3930268576237772,1.1296223262873624
0.3936541830888701,1.1544700399185666
0.39428150855396316,1.107938589626244
0.3949088340190562,1.1860186769848227
0.3955361594841492,1.0553301372996637
0.39616348494924225,1.2966042398337743
0.3967908104143353,0.6764411943009885
0.3974181358794283,-1.8470609918033423
0.39804546134452135,-1.3350879509845068
0.39867278680961427,-1.6379019565507438
0.3993001122747073,-1.4103472954735685
0.39992743773980033,-1.5989155726921807
0.40055476320489336,-1.4337124748170424
0.4011820886699864,-1.58379916037744
0.4018094141350794,-1.4437738200217023
0.40243673960017246,-1.5771949375290868
0.4030640650652655,-1.4477338560258113
0.4036913905303585,-1.5754854475612177
0.40431871599545144,-1.4472818463927517
0.40494604146054447,-1.5782714884109232
